Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Jones, Chayce",2023,R1,adelaide,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Keays, Ben",2023,R1,adelaide,GW,21.0,10.0,11.0,1.0,1.0,8.0,1.0,3.0,6.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,86,-,1.0,0.0,0.0,
"Laird, Rory",2023,R1,adelaide,GW,18.0,8.0,10.0,0.0,2.0,2.0,4.0,2.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,77,-,3.0,1.0,0.0,
"McAdam, Shane",2023,R1,adelaide,GW,7.0,5.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,57,-,3.0,1.0,1.0,
"McHenry, Ned",2023,R1,adelaide,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Michalanney, Max",2023,R1,adelaide,GW,12.0,9.0,3.0,0.0,0.0,4.0,0.0,1.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,79,-,0.0,3.0,0.0,
"Milera, Wayne",2023,R1,adelaide,GW,14.0,8.0,6.0,0.0,0.0,5.0,0.0,1.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,85,-,2.0,4.0,0.0,
"Murphy, Lachlan",2023,R1,adelaide,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Nick",2023,R1,adelaide,GW,5.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,50,Off,0.0,4.0,0.0,
"OBrien, Reilly",2023,R1,adelaide,GW,12.0,7.0,5.0,0.0,1.0,4.0,5.0,3.0,8.0,3.0,33.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,79,-,4.0,1.0,0.0,
"Parnell, Patrick",2023,R1,adelaide,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Pedlar, Luke",2023,R1,adelaide,GW,13.0,11.0,2.0,1.0,0.0,6.0,0.0,2.0,4.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,78,-,0.0,1.0,0.0,
"Rachele, Josh",2023,R1,adelaide,GW,18.0,14.0,4.0,3.0,1.0,6.0,3.0,4.0,7.0,13.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,83,-,3.0,1.0,0.0,
"Rankine, Izak",2023,R1,adelaide,GW,18.0,15.0,3.0,2.0,5.0,6.0,3.0,1.0,6.0,11.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,1.0,90,-,4.0,0.0,0.0,
"Schoenberg, Harry",2023,R1,adelaide,GW,16.0,11.0,5.0,0.0,0.0,6.0,2.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,75,-,3.0,2.0,0.0,
"Sholl, Lachlan",2023,R1,adelaide,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Sloane, Rory",2023,R1,adelaide,GW,18.0,12.0,6.0,0.0,0.0,7.0,0.0,2.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,87,-,6.0,4.0,0.0,
"Smith, Brodie",2023,R1,adelaide,GW,16.0,14.0,2.0,0.0,0.0,5.0,1.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,85,-,4.0,1.0,0.0,
"Soligo, Jake",2023,R1,adelaide,GW,16.0,10.0,6.0,0.0,1.0,2.0,4.0,2.0,10.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,87,-,6.0,0.0,0.0,
"Thilthorpe, Riley",2023,R1,adelaide,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Walker, Taylor",2023,R1,adelaide,GW,7.0,6.0,1.0,1.0,2.0,3.0,1.0,0.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,82,-,4.0,3.0,0.0,
"Worrell, Josh",2023,R1,adelaide,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Berry, Sam",2023,R2,adelaide,RI,11.0,5.0,6.0,0.0,0.0,2.0,0.0,5.0,5.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,73,-,1.0,0.0,0.0,
"Brown, Tyler",2023,R2,adelaide,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Butts, Jordon",2023,R2,adelaide,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Crouch, Matt",2023,R2,adelaide,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Dawson, Jordan",2023,R2,adelaide,RI,27.0,19.0,8.0,0.0,0.0,5.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,93,-,0.0,2.0,3.0,
"Doedee, Tom",2023,R2,adelaide,RI,13.0,7.0,6.0,0.0,0.0,6.0,1.0,2.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,90,-,0.0,7.0,0.0,
"Fogarty, Darcy",2023,R2,adelaide,RI,12.0,11.0,1.0,3.0,1.0,6.0,0.0,1.0,5.0,7.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,88,-,2.0,1.0,0.0,
"Gollant, Lachlan",2023,R2,adelaide,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Himmelberg, Elliott",2023,R2,adelaide,RI,9.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,75,-,1.0,4.0,0.0,
"Hinge, Mitch",2023,R2,adelaide,RI,16.0,9.0,7.0,0.0,0.0,4.0,1.0,2.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,85,-,2.0,5.0,0.0,
"Jones, Chayce",2023,R2,adelaide,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Keays, Ben",2023,R2,adelaide,RI,21.0,10.0,11.0,0.0,2.0,2.0,0.0,3.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,88,-,3.0,1.0,0.0,
"Laird, Rory",2023,R2,adelaide,RI,39.0,16.0,23.0,0.0,1.0,4.0,7.0,8.0,15.0,23.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,83,-,3.0,0.0,0.0,
"McAdam, Shane",2023,R2,adelaide,RI,,,,,,,,,,,,,,,,,,,,,,,,
"McHenry, Ned",2023,R2,adelaide,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Michalanney, Max",2023,R2,adelaide,RI,8.0,4.0,4.0,0.0,0.0,2.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,86,-,2.0,3.0,0.0,
"Milera, Wayne",2023,R2,adelaide,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Murphy, Lachlan",2023,R2,adelaide,RI,13.0,10.0,3.0,0.0,0.0,2.0,3.0,1.0,6.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,67,-,1.0,1.0,3.0,
"Murray, Nick",2023,R2,adelaide,RI,13.0,9.0,4.0,0.0,0.0,5.0,1.0,1.0,8.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,88,-,2.0,11.0,0.0,
"OBrien, Reilly",2023,R2,adelaide,RI,17.0,4.0,13.0,0.0,0.0,6.0,4.0,4.0,12.0,6.0,30.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,83,-,3.0,2.0,0.0,
"Parnell, Patrick",2023,R2,adelaide,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,Off,0.0,0.0,0.0,
"Pedlar, Luke",2023,R2,adelaide,RI,12.0,9.0,3.0,0.0,2.0,6.0,0.0,2.0,1.0,13.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,77,-,3.0,2.0,0.0,
"Rachele, Josh",2023,R2,adelaide,RI,19.0,13.0,6.0,2.0,1.0,4.0,2.0,2.0,7.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,85,-,4.0,0.0,1.0,
"Rankine, Izak",2023,R2,adelaide,RI,12.0,8.0,4.0,2.0,1.0,2.0,2.0,3.0,5.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,87,-,4.0,0.0,0.0,
"Schoenberg, Harry",2023,R2,adelaide,RI,13.0,9.0,4.0,0.0,0.0,3.0,0.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,69,-,4.0,0.0,0.0,
"Sholl, Lachlan",2023,R2,adelaide,RI,27.0,18.0,9.0,0.0,0.0,7.0,3.0,4.0,9.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,86,-,4.0,0.0,2.0,
"Sloane, Rory",2023,R2,adelaide,RI,16.0,7.0,9.0,0.0,0.0,2.0,3.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,84,-,2.0,2.0,0.0,
"Smith, Brodie",2023,R2,adelaide,RI,20.0,15.0,5.0,0.0,1.0,4.0,4.0,4.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,88,-,7.0,1.0,0.0,
"Soligo, Jake",2023,R2,adelaide,RI,18.0,9.0,9.0,0.0,1.0,5.0,0.0,6.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,78,-,2.0,1.0,0.0,
"Thilthorpe, Riley",2023,R2,adelaide,RI,8.0,5.0,3.0,1.0,0.0,3.0,1.0,1.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,53,On,2.0,3.0,0.0,
"Walker, Taylor",2023,R2,adelaide,RI,14.0,12.0,2.0,2.0,3.0,10.0,0.0,1.0,5.0,9.0,0.0,3.0,4.0,1.0,1.0,1.0,4.0,0.0,87,-,2.0,1.0,0.0,
"Worrell, Josh",2023,R2,adelaide,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Berry, Sam",2023,R3,adelaide,PA,5.0,5.0,0.0,0.0,0.0,1.0,1.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,43,Off,2.0,1.0,0.0,
"Brown, Tyler",2023,R3,adelaide,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Butts, Jordon",2023,R3,adelaide,PA,7.0,4.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,80,-,2.0,7.0,0.0,
"Crouch, Matt",2023,R3,adelaide,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Dawson, Jordan",2023,R3,adelaide,PA,18.0,13.0,5.0,1.0,1.0,5.0,1.0,2.0,12.0,9.0,0.0,2.0,1.0,1.0,2.0,0.0,7.0,2.0,84,-,1.0,2.0,1.0,
"Doedee, Tom",2023,R3,adelaide,PA,10.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,97,-,2.0,7.0,0.0,
"Fogarty, Darcy",2023,R3,adelaide,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Gollant, Lachlan",2023,R3,adelaide,PA,9.0,7.0,2.0,0.0,1.0,3.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,69,-,1.0,3.0,0.0,
"Himmelberg, Elliott",2023,R3,adelaide,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Hinge, Mitch",2023,R3,adelaide,PA,21.0,16.0,5.0,0.0,0.0,8.0,0.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,95,-,2.0,2.0,0.0,
"Jones, Chayce",2023,R3,adelaide,PA,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,33,On,3.0,0.0,0.0,
"Keays, Ben",2023,R3,adelaide,PA,19.0,11.0,8.0,0.0,2.0,5.0,3.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,84,-,3.0,1.0,0.0,
"Laird, Rory",2023,R3,adelaide,PA,26.0,13.0,13.0,1.0,0.0,1.0,10.0,4.0,18.0,9.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,2.0,80,-,4.0,2.0,0.0,
"McAdam, Shane",2023,R3,adelaide,PA,,,,,,,,,,,,,,,,,,,,,,,,
"McHenry, Ned",2023,R3,adelaide,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Michalanney, Max",2023,R3,adelaide,PA,12.0,10.0,2.0,0.0,0.0,4.0,1.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,75,-,1.0,2.0,0.0,
"Milera, Wayne",2023,R3,adelaide,PA,15.0,10.0,5.0,0.0,0.0,4.0,2.0,1.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,77,-,0.0,1.0,0.0,
"Murphy, Lachlan",2023,R3,adelaide,PA,18.0,13.0,5.0,1.0,0.0,7.0,2.0,1.0,9.0,10.0,0.0,1.0,2.0,2.0,1.0,4.0,6.0,0.0,82,-,6.0,1.0,0.0,
"Murray, Nick",2023,R3,adelaide,PA,12.0,9.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,93,-,2.0,8.0,0.0,
"OBrien, Reilly",2023,R3,adelaide,PA,16.0,5.0,11.0,0.0,0.0,4.0,5.0,5.0,10.0,4.0,35.0,2.0,0.0,1.0,1.0,5.0,2.0,2.0,81,-,7.0,1.0,0.0,
"Parnell, Patrick",2023,R3,adelaide,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Pedlar, Luke",2023,R3,adelaide,PA,12.0,7.0,5.0,3.0,1.0,3.0,1.0,4.0,6.0,8.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,84,-,5.0,0.0,0.0,
"Rachele, Josh",2023,R3,adelaide,PA,18.0,11.0,7.0,1.0,1.0,4.0,2.0,3.0,5.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,1.0,81,-,2.0,1.0,0.0,
"Rankine, Izak",2023,R3,adelaide,PA,17.0,11.0,6.0,4.0,0.0,4.0,3.0,5.0,9.0,9.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,100,-,1.0,0.0,0.0,
"Schoenberg, Harry",2023,R3,adelaide,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Sholl, Lachlan",2023,R3,adelaide,PA,16.0,11.0,5.0,0.0,1.0,5.0,1.0,4.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,81,-,2.0,0.0,0.0,
"Sloane, Rory",2023,R3,adelaide,PA,22.0,9.0,13.0,0.0,0.0,2.0,4.0,1.0,8.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,65,-,2.0,2.0,0.0,
"Smith, Brodie",2023,R3,adelaide,PA,15.0,12.0,3.0,0.0,0.0,5.0,0.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,83,-,4.0,5.0,0.0,
"Soligo, Jake",2023,R3,adelaide,PA,13.0,10.0,3.0,1.0,0.0,5.0,0.0,2.0,3.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,76,-,1.0,0.0,0.0,
"Thilthorpe, Riley",2023,R3,adelaide,PA,11.0,7.0,4.0,5.0,0.0,3.0,0.0,0.0,9.0,3.0,5.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,73,-,2.0,2.0,0.0,
"Walker, Taylor",2023,R3,adelaide,PA,11.0,8.0,3.0,0.0,1.0,3.0,3.0,2.0,8.0,4.0,5.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,84,-,5.0,1.0,0.0,
"Worrell, Josh",2023,R3,adelaide,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Berry, Sam",2023,R4,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Tyler",2023,R4,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Butts, Jordon",2023,R4,adelaide,FR,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,57,Off,0.0,3.0,0.0,
"Crouch, Matt",2023,R4,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Dawson, Jordan",2023,R4,adelaide,FR,27.0,20.0,7.0,1.0,0.0,5.0,5.0,6.0,13.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,86,-,0.0,1.0,1.0,
"Doedee, Tom",2023,R4,adelaide,FR,18.0,8.0,10.0,0.0,0.0,6.0,0.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,95,-,2.0,7.0,0.0,
"Fogarty, Darcy",2023,R4,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Gollant, Lachlan",2023,R4,adelaide,FR,8.0,5.0,3.0,2.0,1.0,3.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,74,-,3.0,2.0,0.0,
"Himmelberg, Elliott",2023,R4,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Hinge, Mitch",2023,R4,adelaide,FR,16.0,12.0,4.0,0.0,0.0,4.0,0.0,3.0,6.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,78,-,6.0,2.0,0.0,
"Jones, Chayce",2023,R4,adelaide,FR,21.0,17.0,4.0,0.0,0.0,6.0,3.0,2.0,5.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,86,-,1.0,3.0,0.0,
"Keays, Ben",2023,R4,adelaide,FR,19.0,11.0,8.0,0.0,2.0,3.0,2.0,5.0,6.0,14.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,76,-,1.0,0.0,0.0,
"Laird, Rory",2023,R4,adelaide,FR,28.0,11.0,17.0,0.0,1.0,2.0,2.0,4.0,13.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,77,-,6.0,1.0,0.0,
"McAdam, Shane",2023,R4,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"McHenry, Ned",2023,R4,adelaide,FR,22.0,12.0,10.0,0.0,0.0,4.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,3.0,2.0,4.0,7.0,1.0,88,-,7.0,0.0,0.0,
"Michalanney, Max",2023,R4,adelaide,FR,16.0,9.0,7.0,0.0,0.0,5.0,1.0,2.0,9.0,7.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,80,-,2.0,8.0,0.0,
"Milera, Wayne",2023,R4,adelaide,FR,18.0,9.0,9.0,1.0,0.0,5.0,0.0,0.0,5.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,81,-,1.0,1.0,0.0,
"Murphy, Lachlan",2023,R4,adelaide,FR,14.0,6.0,8.0,0.0,0.0,2.0,3.0,2.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,82,-,1.0,2.0,0.0,
"Murray, Nick",2023,R4,adelaide,FR,8.0,7.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,94,-,1.0,12.0,0.0,
"OBrien, Reilly",2023,R4,adelaide,FR,11.0,5.0,6.0,0.0,0.0,1.0,5.0,3.0,4.0,4.0,29.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,81,-,4.0,5.0,0.0,
"Parnell, Patrick",2023,R4,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Pedlar, Luke",2023,R4,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Rachele, Josh",2023,R4,adelaide,FR,20.0,14.0,6.0,3.0,1.0,3.0,0.0,2.0,6.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,84,-,6.0,1.0,0.0,
"Rankine, Izak",2023,R4,adelaide,FR,15.0,10.0,5.0,3.0,2.0,6.0,1.0,5.0,9.0,6.0,0.0,2.0,6.0,1.0,0.0,2.0,1.0,0.0,85,-,4.0,0.0,2.0,
"Schoenberg, Harry",2023,R4,adelaide,FR,5.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,22,On,2.0,0.0,0.0,
"Sholl, Lachlan",2023,R4,adelaide,FR,14.0,7.0,7.0,0.0,0.0,3.0,3.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,85,-,1.0,0.0,0.0,
"Sloane, Rory",2023,R4,adelaide,FR,23.0,12.0,11.0,0.0,0.0,2.0,4.0,6.0,9.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,65,-,4.0,3.0,0.0,
"Smith, Brodie",2023,R4,adelaide,FR,24.0,16.0,8.0,0.0,0.0,4.0,1.0,3.0,6.0,15.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,6.0,87,-,3.0,1.0,0.0,
"Soligo, Jake",2023,R4,adelaide,FR,21.0,10.0,11.0,2.0,0.0,7.0,2.0,2.0,8.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,77,-,3.0,0.0,0.0,
"Thilthorpe, Riley",2023,R4,adelaide,FR,18.0,10.0,8.0,1.0,0.0,9.0,1.0,2.0,11.0,6.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,83,-,1.0,0.0,0.0,
"Walker, Taylor",2023,R4,adelaide,FR,10.0,5.0,5.0,4.0,0.0,3.0,1.0,1.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,76,-,4.0,1.0,0.0,
"Worrell, Josh",2023,R4,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Berry, Sam",2023,R5,adelaide,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Tyler",2023,R5,adelaide,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Butts, Jordon",2023,R5,adelaide,CA,13.0,9.0,4.0,0.0,0.0,3.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,88,-,2.0,2.0,0.0,
"Crouch, Matt",2023,R5,adelaide,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Dawson, Jordan",2023,R5,adelaide,CA,32.0,21.0,11.0,0.0,1.0,4.0,7.0,9.0,10.0,18.0,0.0,0.0,0.0,3.0,2.0,1.0,10.0,1.0,86,-,3.0,3.0,1.0,
"Doedee, Tom",2023,R5,adelaide,CA,24.0,17.0,7.0,0.0,0.0,10.0,0.0,1.0,6.0,18.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,6.0,95,-,0.0,6.0,0.0,
"Fogarty, Darcy",2023,R5,adelaide,CA,16.0,13.0,3.0,5.0,3.0,10.0,0.0,0.0,5.0,10.0,0.0,3.0,7.0,2.0,1.0,0.0,1.0,0.0,82,-,2.0,1.0,0.0,
"Gollant, Lachlan",2023,R5,adelaide,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Himmelberg, Elliott",2023,R5,adelaide,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Hinge, Mitch",2023,R5,adelaide,CA,24.0,18.0,6.0,0.0,0.0,7.0,1.0,0.0,8.0,14.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,81,-,3.0,3.0,0.0,
"Jones, Chayce",2023,R5,adelaide,CA,28.0,18.0,10.0,1.0,0.0,9.0,2.0,1.0,11.0,18.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,4.0,91,-,5.0,2.0,0.0,
"Keays, Ben",2023,R5,adelaide,CA,16.0,9.0,7.0,3.0,0.0,5.0,1.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,83,-,1.0,2.0,0.0,
"Laird, Rory",2023,R5,adelaide,CA,37.0,11.0,26.0,1.0,2.0,3.0,9.0,6.0,18.0,22.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,85,-,6.0,2.0,1.0,
"McAdam, Shane",2023,R5,adelaide,CA,,,,,,,,,,,,,,,,,,,,,,,,
"McHenry, Ned",2023,R5,adelaide,CA,4.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23,On,1.0,0.0,0.0,
"Michalanney, Max",2023,R5,adelaide,CA,10.0,7.0,3.0,0.0,0.0,3.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,83,-,2.0,1.0,0.0,
